latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
27.53804,94.46064,338.39,0.42,0.37,2026-02-03,0646,N,VIIRS,n,2.0NRT,305.67,5.06,D
27.63056,94.92824,336.58,0.4,0.37,2026-02-03,0646,N,VIIRS,n,2.0NRT,299.08,3.77,D
27.6614,95.07276,326.81,0.4,0.37,2026-02-03,0646,N,VIIRS,l,2.0NRT,298.19,1.24,D
26.81236,90.38377,341.32,0.44,0.46,2026-02-03,0646,N,VIIRS,n,2.0NRT,302.18,7,D
27.86471,96.27827,328.84,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,294.33,2.35,D
26.83385,90.44748,333.51,0.44,0.46,2026-02-03,0646,N,VIIRS,n,2.0NRT,302.76,7.39,D
27.20462,92.36687,333.44,0.51,0.41,2026-02-03,0646,N,VIIRS,n,2.0NRT,287.75,3.78,D
27.20421,92.36447,341.39,0.51,0.41,2026-02-03,0646,N,VIIRS,n,2.0NRT,291.4,4.81,D
26.81585,90.3839,333.55,0.44,0.46,2026-02-03,0646,N,VIIRS,n,2.0NRT,295.68,6.73,D
27.56256,94.2992,343.03,0.42,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,296.32,5.22,D
26.83356,90.44846,343.06,0.44,0.46,2026-02-03,0646,N,VIIRS,n,2.0NRT,303.9,7.3,D
26.82124,90.34558,331.18,0.44,0.46,2026-02-03,0646,N,VIIRS,n,2.0NRT,301,2.17,D
27.48757,93.60207,329.91,0.45,0.39,2026-02-03,0646,N,VIIRS,n,2.0NRT,285.75,3.25,D
27.30811,92.56702,329.03,0.5,0.41,2026-02-03,0646,N,VIIRS,n,2.0NRT,295.54,6.71,D
27.3119,92.56666,333.93,0.5,0.41,2026-02-03,0646,N,VIIRS,n,2.0NRT,296.69,6.71,D
27.31013,92.55708,325.73,0.5,0.41,2026-02-03,0646,N,VIIRS,l,2.0NRT,295.8,4.05,D
27.31575,92.56664,331.23,0.5,0.41,2026-02-03,0646,N,VIIRS,n,2.0NRT,293.55,5.22,D
27.83113,95.48857,335.34,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,305.18,28.09,D
27.97934,96.05955,328.86,0.39,0.36,2026-02-03,0646,N,VIIRS,l,2.0NRT,303.19,2.32,D
27.97671,95.99966,346.79,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,308.69,12.13,D
27.59733,93.64919,342.77,0.44,0.39,2026-02-03,0646,N,VIIRS,n,2.0NRT,287.02,6.02,D
27.65252,93.88116,343.59,0.44,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,287.94,34.3,D
27.69463,93.93674,328.93,0.43,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,287.58,2.6,D
27.712,93.88594,331.05,0.43,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,291.44,3.37,D
28.00795,95.6209,336.05,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,299.62,1.54,D
27.72944,93.96494,340.48,0.43,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,296.19,5.02,D
28.0184,95.64322,325.54,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,299.22,1.12,D
28.02689,95.56812,346.19,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,301.66,12.63,D
28.0849,95.90973,338.39,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,298.15,2.78,D
27.74527,93.82845,328.32,0.44,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,287.39,6.43,D
27.75779,93.87954,326.32,0.43,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,290.09,2.71,D
27.76124,93.87863,339.44,0.43,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,288.93,9.36,D
27.7598,93.87037,341.34,0.43,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,310.4,76.89,D
27.75085,93.81902,333.12,0.44,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,292.72,8.37,D
28.08937,95.78724,326.32,0.39,0.36,2026-02-03,0646,N,VIIRS,l,2.0NRT,299.41,2.3,D
27.62027,93.02004,329.05,0.47,0.4,2026-02-03,0646,N,VIIRS,n,2.0NRT,290.36,3.89,D
27.82969,94.15075,332.27,0.42,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,291.02,6.49,D
28.11746,95.69226,332.05,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,294.28,1.91,D
27.84984,93.74332,331.31,0.44,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,294.05,6.16,D
26.80499,88.28917,352.09,0.59,0.53,2026-02-03,0646,N,VIIRS,n,2.0NRT,299.94,20.89,D
26.81234,88.29984,334.39,0.59,0.53,2026-02-03,0646,N,VIIRS,n,2.0NRT,297.22,7.37,D
28.18079,95.41042,341.68,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,285.99,3.88,D
26.80339,88.28704,343.88,0.59,0.53,2026-02-03,0646,N,VIIRS,n,2.0NRT,302.01,25.54,D
26.81081,88.29768,335.16,0.59,0.53,2026-02-03,0646,N,VIIRS,n,2.0NRT,297.32,7.94,D
28.25368,95.71354,342.31,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,293.93,5.27,D
27.55402,91.70136,343.11,0.55,0.42,2026-02-03,0646,N,VIIRS,n,2.0NRT,299.32,8.23,D
27.55809,91.70158,337.33,0.55,0.42,2026-02-03,0646,N,VIIRS,n,2.0NRT,297.97,7.93,D
28.05869,93.96004,331.51,0.43,0.38,2026-02-03,0646,N,VIIRS,n,2.0NRT,292.89,3.65,D
28.58138,95.53519,329.18,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,292.18,5.64,D
28.87267,95.98337,338.77,0.39,0.36,2026-02-03,0646,N,VIIRS,n,2.0NRT,302.27,9.29,D
10.56148,78.38806,334.01,0.45,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.27,2.29,D
9.2176,77.62839,331.54,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,300.75,2.71,D
9.21725,77.62801,333.94,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,301.63,2.54,D
9.58278,78.51484,347.71,0.44,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.62,9.76,D
9.65411,77.70361,335.49,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,304.45,3.08,D
9.75514,78.26208,332.44,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,301.38,2.65,D
9.85359,77.8047,339.26,0.42,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.47,2.71,D
9.85704,77.80418,335.3,0.42,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,308.87,2.71,D
10.1328,77.07247,349,0.4,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,311.69,10.9,D
10.28829,77.74951,332.41,0.42,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,298.26,2.67,D
10.21053,77.10867,346.24,0.4,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,295.49,6.47,D
10.62514,78.57632,330.64,0.45,0.39,2026-02-03,0822,N,VIIRS,l,2.0NRT,305.59,1.38,D
10.62873,78.57579,344.25,0.45,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.97,5.22,D
10.77185,78.65891,334.31,0.46,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.65,3.25,D
10.92966,77.06512,336.79,0.4,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,308.33,1.45,D
10.96371,77.15442,336.84,0.41,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,309.16,3.47,D
10.96316,77.15072,337.88,0.41,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,309.49,3.87,D
11.19066,78.01012,354.75,0.44,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,312.57,7.71,D
11.56761,79.02416,331.5,0.49,0.4,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.36,2.48,D
11.44316,78.09292,339.29,0.44,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,311.61,3.94,D
11.81473,78.9698,331.78,0.49,0.4,2026-02-03,0822,N,VIIRS,l,2.0NRT,304.8,3.76,D
11.52344,75.90249,331.04,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,295.15,2.12,D
11.88447,76.89565,333.4,0.4,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,305.86,1.39,D
11.88786,76.89515,336.1,0.4,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.56,1.5,D
12.37478,79.71161,334.25,0.55,0.42,2026-02-03,0822,N,VIIRS,n,2.0NRT,300.99,9.77,D
11.99753,76.57011,335.97,0.4,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,310.32,2.44,D
12.10337,76.7262,332.91,0.4,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,307.7,2.2,D
12.51768,79.27047,330.66,0.52,0.41,2026-02-03,0822,N,VIIRS,n,2.0NRT,295.5,3.52,D
12.16392,76.68649,333.39,0.4,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,307.07,1.07,D
12.30637,77.13461,330.91,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.63,1.78,D
12.41218,77.54834,343.28,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.03,3.64,D
12.3085,76.72119,334.34,0.4,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,308.12,1.85,D
12.34377,76.93626,335.44,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,304.38,2.78,D
12.44639,77.58746,339.07,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.08,2.41,D
12.5104,77.60585,334.2,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.82,3.08,D
12.50984,77.60194,332.58,0.43,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,305.07,3.08,D
12.54937,77.62816,348.32,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.33,5.35,D
12.33665,76.16241,330.35,0.39,0.36,2026-02-03,0822,N,VIIRS,l,2.0NRT,304.96,2.37,D
12.52792,77.12432,341.07,0.42,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.5,8.74,D
12.40776,76.09593,331.19,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.11,1.44,D
12.65623,77.76817,334.33,0.44,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,307.12,2.41,D
12.58398,77.12358,348.09,0.42,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.69,9.95,D
12.5977,77.05528,331.3,0.41,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,301.97,1.69,D
12.58358,76.76532,331.36,0.41,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,305.38,4.53,D
12.58304,76.7616,346.9,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.21,4.53,D
12.59037,76.76431,342.84,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.19,5.63,D
12.7947,77.78112,336.39,0.44,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.31,3.53,D
12.74166,77.08465,338.33,0.42,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.53,4.39,D
12.79478,77.11172,346.92,0.42,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,312.17,40.63,D
12.79822,77.11118,338.22,0.42,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,304.06,3.27,D
12.84587,77.36462,336.32,0.43,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,306.96,4.76,D
12.77322,76.77478,331.44,0.41,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,302.19,1.44,D
12.66807,76.01057,336.88,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.74,2.63,D
12.92719,77.77958,336.92,0.44,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,300.72,3.22,D
12.80255,76.69003,333.3,0.4,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,306.19,3.18,D
12.90338,77.33597,335.68,0.42,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.1,3.53,D
12.90427,77.24416,335.96,0.42,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.87,1.82,D
12.92052,77.21016,336.01,0.42,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.53,2.61,D
12.89811,77.05685,332.18,0.42,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,303.36,0.96,D
12.86994,76.81755,330.96,0.41,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,304.2,1.82,D
12.92066,76.99893,337.03,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.89,2.53,D
12.96957,77.26637,335.74,0.42,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,306.07,1.85,D
12.89927,76.77838,334.76,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.51,2.07,D
12.97304,77.26584,332.78,0.42,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,306.57,4.33,D
12.97192,77.25803,336.05,0.42,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.55,1.66,D
12.96382,77.15243,347.65,0.42,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.9,5.51,D
12.90606,76.68183,332.03,0.4,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.68,2.15,D
12.90551,76.67811,330.96,0.4,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,301.88,1.43,D
13.34974,79.55572,341.28,0.55,0.43,2026-02-03,0822,N,VIIRS,n,2.0NRT,299.91,5.64,D
13.02783,77.06837,336.31,0.42,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.77,3.57,D
13.07907,77.35367,336.97,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.01,2.72,D
13.07265,77.25868,334.33,0.42,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,306.39,1.67,D
13.07611,77.25815,336.25,0.42,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.27,1.67,D
12.96372,76.17748,342.4,0.39,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.74,3.88,D
12.99463,76.13202,336.99,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.62,1.44,D
12.99674,76.13128,348.76,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.25,5.3,D
12.98017,75.94971,334.3,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,301.94,1.3,D
13.19277,77.29276,337.84,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.02,4.99,D
13.24539,77.48661,340.76,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.02,3.78,D
13.23761,77.38242,346.32,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.77,6.48,D
13.32708,77.85622,339.62,0.45,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.96,7.24,D
13.33124,77.85983,338.96,0.45,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.21,3.8,D
13.33064,77.85569,337.78,0.45,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.58,3.8,D
13.06345,75.95885,334.3,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,304.18,1.71,D
13.35755,77.90378,335.72,0.45,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,304.6,2.51,D
13.10032,75.98618,334.21,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.68,6.12,D
13.30169,77.30116,335.95,0.43,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,310.33,3.13,D
13.298,77.22561,337.27,0.42,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,308.18,4.34,D
13.29744,77.22171,330.8,0.42,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,305.12,4.34,D
13.34062,77.42421,330.12,0.43,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,304.71,1.1,D
13.36608,77.50213,337.38,0.43,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,311.55,3.51,D
13.37016,77.5056,333.63,0.44,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,307.38,3.51,D
13.36959,77.50159,336.93,0.43,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,309.1,3.51,D
13.19233,76.05314,347.47,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.8,13.58,D
13.40594,77.45552,344.04,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.87,15.44,D
13.40673,77.4558,350.06,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,309.89,17.82,D
13.41081,77.45933,331.8,0.43,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,302.82,2.94,D
13.41784,77.45844,332.36,0.43,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,306.58,2.72,D
13.20979,76.01685,336.31,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.23,4.14,D
13.25487,76.20644,338.59,0.4,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.03,4,D
13.42589,77.36389,334.16,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.62,2.63,D
13.33142,76.56352,330.42,0.4,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,304.96,13.39,D
13.33482,76.56302,346.4,0.4,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,309.46,13.39,D
13.24741,75.85635,337.58,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.15,2.13,D
13.39456,76.54229,341.45,0.4,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.53,5.58,D
13.54366,77.48547,331.94,0.44,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,305.91,3.82,D
13.60291,77.67469,340.3,0.44,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.21,3.45,D
13.60645,77.67415,343.92,0.44,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.52,5.99,D
13.63475,77.8222,334.77,0.45,0.39,2026-02-03,0822,N,VIIRS,l,2.0NRT,308.08,2.94,D
13.54494,77.12113,332.29,0.42,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,304.41,2.62,D
13.56276,77.00826,342.09,0.42,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.11,5.31,D
13.64162,77.54136,336.36,0.44,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,307.83,3.12,D
13.63904,77.47173,336.11,0.44,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,308.73,2.81,D
13.56824,76.75365,339,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.52,7.98,D
13.75149,77.755,335.79,0.45,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.03,3.17,D
13.75091,77.75086,347.01,0.45,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.29,6.2,D
13.9074,78.7802,331.68,0.51,0.41,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.72,2.01,D
13.81838,78.01302,335.07,0.46,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.21,3.11,D
13.81779,78.00873,335.74,0.46,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.33,2.53,D
13.96112,78.86416,352.24,0.51,0.41,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.56,8.63,D
13.96047,78.85938,332.82,0.51,0.41,2026-02-03,0822,N,VIIRS,n,2.0NRT,301.65,3.21,D
13.96491,78.86364,347.93,0.51,0.41,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.98,10.14,D
13.8461,78.00018,335.81,0.46,0.39,2026-02-03,0822,N,VIIRS,l,2.0NRT,308.69,3.64,D
13.96936,78.8679,353.95,0.51,0.41,2026-02-03,0822,N,VIIRS,n,2.0NRT,304.75,10.14,D
13.96871,78.86313,334.36,0.51,0.41,2026-02-03,0822,N,VIIRS,n,2.0NRT,301.77,10.14,D
13.91731,78.4053,340.33,0.48,0.4,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.04,6.9,D
13.92101,78.40477,349.71,0.48,0.4,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.9,6.9,D
13.70318,76.79597,335.14,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.22,1.42,D
13.80114,77.35043,335.42,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.57,4.76,D
13.80056,77.34642,336.05,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.05,3.74,D
13.90501,77.67524,332.25,0.45,0.39,2026-02-03,0822,N,VIIRS,l,2.0NRT,303.61,1.92,D
13.95695,77.96767,334.08,0.46,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.95,3.72,D
13.96056,77.96712,346.89,0.46,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.19,3.72,D
13.93353,77.64577,342.41,0.45,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.25,7.43,D
13.93294,77.64166,334.35,0.45,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.42,3.67,D
13.71461,75.73048,340.19,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.42,4.11,D
14.01212,77.72359,343.59,0.45,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,308.68,3.08,D
14.0564,77.98885,337.9,0.46,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,309.24,3.28,D
14.19527,78.94684,335.4,0.52,0.42,2026-02-03,0822,N,VIIRS,n,2.0NRT,300.94,3.31,D
14.07051,77.69831,334.18,0.45,0.39,2026-02-03,0822,N,VIIRS,l,2.0NRT,306.72,1.49,D
14.20393,78.58929,333.13,0.5,0.41,2026-02-03,0822,N,VIIRS,n,2.0NRT,297.37,2.16,D
14.13319,78.0611,338.94,0.47,0.4,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.25,5.92,D
14.20502,78.59071,339.59,0.5,0.41,2026-02-03,0822,N,VIIRS,n,2.0NRT,297.63,4.84,D
14.13368,78.06204,338.64,0.47,0.4,2026-02-03,0822,N,VIIRS,n,2.0NRT,304.16,5.82,D
14.15308,78.06829,332.83,0.47,0.4,2026-02-03,0822,N,VIIRS,l,2.0NRT,306.35,4.61,D
14.15732,78.07211,330.63,0.47,0.4,2026-02-03,0822,N,VIIRS,l,2.0NRT,303.03,1.52,D
14.15672,78.06776,350.3,0.47,0.4,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.33,5.07,D
14.15613,78.06342,335,0.47,0.4,2026-02-03,0822,N,VIIRS,l,2.0NRT,308.87,5.07,D
13.92836,76.23604,340.26,0.4,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.8,7.75,D
13.92783,76.23246,330.58,0.4,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,304.06,3.54,D
14.2436,78.39929,341.98,0.49,0.4,2026-02-03,0822,N,VIIRS,n,2.0NRT,307.46,4.93,D
14.17451,77.85049,345.71,0.46,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.45,5.3,D
14.1793,77.85838,341.59,0.46,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.24,4.26,D
14.1781,77.84989,352.68,0.46,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.87,19.08,D
14.18229,77.85357,340.92,0.46,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,304.18,19.08,D
14.18168,77.84927,351.35,0.46,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,309.03,19.08,D
14.27494,78.353,332.8,0.48,0.4,2026-02-03,0822,N,VIIRS,l,2.0NRT,303.17,2.9,D
14.09418,77.01289,330.66,0.42,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,304.94,2.07,D
14.21867,77.89709,334.77,0.46,0.39,2026-02-03,0822,N,VIIRS,l,2.0NRT,308.22,4.58,D
14.09569,77.01257,336.06,0.42,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.91,2.08,D
14.16789,77.29697,336.03,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.97,2.13,D
13.95399,75.81741,330.15,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,300.94,2.05,D
14.09724,76.36888,355.21,0.4,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,301.62,6.48,D
14.34667,78.01949,346.89,0.47,0.4,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.74,6.13,D
14.27733,77.53407,336.79,0.44,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,304.35,2.04,D
14.27673,77.52992,330.62,0.44,0.39,2026-02-03,0822,N,VIIRS,l,2.0NRT,304.93,2.04,D
14.27631,77.53122,344.05,0.44,0.39,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.59,5.73,D
14.34666,78.01678,336.04,0.47,0.4,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.03,3,D
14.19975,76.18262,338.91,0.4,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.62,2.94,D
14.47695,78.02019,338.15,0.47,0.4,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.47,3.35,D
14.232,76.23811,348.94,0.4,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.77,7.92,D
14.1619,75.71461,333.47,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,302.56,2.09,D
14.46478,77.41148,338.46,0.44,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,304.7,2.03,D
14.46832,77.41097,331.02,0.44,0.38,2026-02-03,0822,N,VIIRS,l,2.0NRT,303.75,1.59,D
14.66997,78.31155,347.27,0.49,0.4,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.9,7.69,D
14.37843,75.51007,330.44,0.39,0.36,2026-02-03,0822,N,VIIRS,l,2.0NRT,302.14,2.32,D
14.38176,75.50957,333.05,0.39,0.36,2026-02-03,0822,N,VIIRS,n,2.0NRT,300.68,2.32,D
15.01084,79.57399,341.2,0.39,0.44,2026-02-03,0822,N,VIIRS,n,2.0NRT,299.85,1.77,D
14.67734,76.88335,335.82,0.42,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.83,2.43,D
14.64395,76.33954,335.49,0.41,0.37,2026-02-03,0822,N,VIIRS,n,2.0NRT,305.04,2.28,D
14.63003,76.14653,330.54,0.4,0.37,2026-02-03,0822,N,VIIRS,l,2.0NRT,302.18,2.05,D
15.13525,79.06776,334.77,0.54,0.42,2026-02-03,0822,N,VIIRS,n,2.0NRT,298.77,4.08,D
15.13913,79.06715,334.73,0.54,0.42,2026-02-03,0822,N,VIIRS,n,2.0NRT,298.54,3.61,D
15.13545,79.06526,332.19,0.54,0.42,2026-02-03,0822,N,VIIRS,n,2.0NRT,299.75,5.07,D
14.84408,76.88667,335.92,0.42,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,306.68,2.4,D
14.9069,77.10465,335.03,0.43,0.38,2026-02-03,0822,N,VIIRS,n,2.0NRT,303.67,2.97,D
